,duration,price,date,origination,destination,depart,arrive,mode
1302,120,$16.00 ,10/20/19,NYC,Philadelphia,7:00:00 PM,9:00:00 PM,bus
1303,120,$15.00 ,10/20/19,NYC,Philadelphia,5:45:00 PM,7:45:00 PM,bus
1304,130,$15.00 ,10/20/19,NYC,Philadelphia,11:50:00 AM,2:00:00 PM,bus
1305,130,$11.00 ,10/20/19,NYC,Philadelphia,11:00:00 PM,1:10:00 AM,bus
1306,85,$80.00 ,10/20/19,NYC,Philadelphia,3:13:00 PM,4:38:00 PM,train
1307,130,$15.00 ,10/20/19,NYC,Philadelphia,4:50:00 PM,7:00:00 PM,bus
1308,120,$12.00 ,10/20/19,NYC,Philadelphia,3:00:00 PM,5:00:00 PM,bus
1309,130,$12.00 ,10/20/19,NYC,Philadelphia,10:00:00 PM,12:10:00 AM,bus
1310,130,$14.00 ,10/20/19,NYC,Philadelphia,8:00:00 PM,10:10:00 PM,bus
1311,86,$120.00 ,10/20/19,NYC,Philadelphia,6:05:00 PM,7:31:00 PM,train
1312,130,$13.00 ,10/20/19,NYC,Philadelphia,9:50:00 PM,12:00:00 AM,bus
1313,130,$13.00 ,10/20/19,NYC,Philadelphia,9:20:00 PM,11:30:00 PM,bus
1314,130,$17.00 ,10/20/19,NYC,Philadelphia,5:20:00 PM,7:30:00 PM,bus
1315,150,$14.00 ,10/20/19,NYC,Philadelphia,8:15:00 AM,10:45:00 AM,bus
1316,89,$120.00 ,10/20/19,NYC,Philadelphia,5:05:00 PM,6:34:00 PM,train
1317,130,$13.00 ,10/20/19,NYC,Philadelphia,11:20:00 PM,1:30:00 AM,bus
1318,120,$13.00 ,10/20/19,NYC,Philadelphia,10:15:00 AM,12:15:00 PM,bus
1319,135,$15.00 ,10/20/19,NYC,Philadelphia,1:50:00 PM,4:05:00 PM,bus
1320,120,$14.00 ,10/20/19,NYC,Philadelphia,8:45:00 PM,10:45:00 PM,bus
1321,87,$120.00 ,10/20/19,NYC,Philadelphia,4:05:00 PM,5:32:00 PM,train
1322,130,$17.00 ,10/20/19,NYC,Philadelphia,6:20:00 PM,8:30:00 PM,bus
1323,130,$15.00 ,10/20/19,NYC,Philadelphia,7:40:00 PM,9:50:00 PM,bus
1324,135,$15.00 ,10/20/19,NYC,Philadelphia,5:05:00 PM,7:20:00 PM,bus
1325,150,$14.00 ,10/20/19,NYC,Philadelphia,8:15:00 PM,10:45:00 PM,bus
1326,89,$120.00 ,10/20/19,NYC,Philadelphia,7:01:00 PM,8:30:00 PM,train
1327,130,$15.00 ,10/20/19,NYC,Philadelphia,7:20:00 PM,9:30:00 PM,bus
1328,120,$15.00 ,10/20/19,NYC,Philadelphia,4:50:00 PM,6:50:00 PM,bus
1329,120,$16.00 ,10/20/19,NYC,Philadelphia,12:20:00 PM,2:20:00 PM,bus
1330,175,$12.00 ,10/20/19,NYC,Philadelphia,7:10:00 AM,10:05:00 AM,bus
1331,95,$120.00 ,10/20/19,NYC,Philadelphia,8:01:00 PM,9:36:00 PM,train
1332,135,$15.00 ,10/20/19,NYC,Philadelphia,4:05:00 PM,6:20:00 PM,bus
1333,120,$17.00 ,10/20/19,NYC,Philadelphia,5:20:00 PM,7:20:00 PM,bus
1334,115,$15.00 ,10/20/19,NYC,Philadelphia,11:20:00 AM,1:15:00 PM,bus
1335,89,$154.00 ,10/20/19,NYC,Philadelphia,2:05:00 PM,3:34:00 PM,train
1336,125,$15.00 ,10/20/19,NYC,Philadelphia,5:05:00 PM,7:10:00 PM,bus
1337,125,$15.00 ,10/20/19,NYC,Philadelphia,4:05:00 PM,6:10:00 PM,bus
1338,120,$17.00 ,10/20/19,NYC,Philadelphia,6:20:00 PM,8:20:00 PM,bus
1339,125,$15.00 ,10/20/19,NYC,Philadelphia,1:50:00 PM,3:55:00 PM,bus
1340,120,$15.00 ,10/20/19,NYC,Philadelphia,11:50:00 AM,1:50:00 PM,bus
1341,120,$13.00 ,10/20/19,NYC,Philadelphia,9:50:00 PM,11:50:00 PM,bus
1342,120,$13.00 ,10/20/19,NYC,Philadelphia,9:20:00 PM,11:20:00 PM,bus
1343,120,$13.00 ,10/20/19,NYC,Philadelphia,8:20:00 PM,10:20:00 PM,bus
1344,120,$13.00 ,10/20/19,NYC,Philadelphia,11:20:00 PM,1:20:00 AM,bus
1345,88,$120.00 ,10/20/19,NYC,Philadelphia,12:05:00 PM,1:33:00 PM,train
1346,120,$15.00 ,10/20/19,NYC,Philadelphia,7:20:00 PM,9:20:00 PM,bus
1347,120,$15.00 ,10/20/19,NYC,Philadelphia,7:40:00 PM,9:40:00 PM,bus
1348,180,$14.00 ,10/20/19,NYC,Philadelphia,4:00:00 PM,7:00:00 PM,bus
1349,86,$100.00 ,10/20/19,NYC,Philadelphia,9:05:00 AM,10:31:00 AM,train
1350,155,$15.00 ,10/20/19,NYC,Philadelphia,9:15:00 PM,11:50:00 PM,bus
1351,120,$12.00 ,10/20/19,NYC,Philadelphia,8:00:00 AM,10:00:00 AM,bus
1352,88,$100.00 ,10/20/19,NYC,Philadelphia,8:05:00 AM,9:33:00 AM,train
1353,120,$12.00 ,10/20/19,NYC,Philadelphia,9:00:00 AM,11:00:00 AM,bus
1354,120,$12.00 ,10/20/19,NYC,Philadelphia,7:00:00 AM,9:00:00 AM,bus
1355,120,$12.00 ,10/20/19,NYC,Philadelphia,11:00:00 AM,1:00:00 PM,bus
1356,90,$120.00 ,10/20/19,NYC,Philadelphia,1:17:00 PM,2:47:00 PM,train
1357,120,$12.00 ,10/20/19,NYC,Philadelphia,10:00:00 AM,12:00:00 PM,bus
1358,120,$12.00 ,10/20/19,NYC,Philadelphia,12:00:00 PM,2:00:00 PM,bus
1359,160,$11.00 ,10/20/19,NYC,Philadelphia,11:35:00 PM,2:15:00 AM,bus
1360,120,$12.00 ,10/20/19,NYC,Philadelphia,4:00:00 PM,6:00:00 PM,bus
1361,84,$100.00 ,10/20/19,NYC,Philadelphia,12:55:00 PM,2:19:00 PM,train
1362,120,$12.00 ,10/20/19,NYC,Philadelphia,2:00:00 PM,4:00:00 PM,bus
1363,120,$12.00 ,10/20/19,NYC,Philadelphia,1:00:00 PM,3:00:00 PM,bus
1364,120,$12.00 ,10/20/19,NYC,Philadelphia,3:00:00 PM,5:00:00 PM,bus
1365,93,$100.00 ,10/20/19,NYC,Philadelphia,2:15:00 PM,3:48:00 PM,train
1366,120,$12.00 ,10/20/19,NYC,Philadelphia,7:00:00 PM,9:00:00 PM,bus
1367,120,$12.00 ,10/20/19,NYC,Philadelphia,5:00:00 PM,7:00:00 PM,bus
1368,120,$12.00 ,10/20/19,NYC,Philadelphia,6:00:00 PM,8:00:00 PM,bus
1369,88,$100.00 ,10/20/19,NYC,Philadelphia,3:04:00 PM,4:32:00 PM,train
1370,120,$12.00 ,10/20/19,NYC,Philadelphia,9:00:00 PM,11:00:00 PM,bus
1371,120,$12.00 ,10/20/19,NYC,Philadelphia,8:00:00 PM,10:00:00 PM,bus
1372,120,$12.00 ,10/20/19,NYC,Philadelphia,10:00:00 PM,12:00:00 AM,bus
1373,73,$135.00 ,10/20/19,NYC,Philadelphia,9:00:00 AM,10:13:00 AM,train
1374,120,$12.00 ,10/20/19,NYC,Philadelphia,11:00:00 PM,1:00:00 AM,bus
1375,69,$115.00 ,10/20/19,NYC,Philadelphia,9:00:00 PM,10:09:00 PM,train
1376,73,$176.00 ,10/20/19,NYC,Philadelphia,12:00:00 PM,1:13:00 PM,train
1377,72,$135.00 ,10/20/19,NYC,Philadelphia,8:00:00 PM,9:12:00 PM,train
1378,73,$198.00 ,10/20/19,NYC,Philadelphia,5:00:00 PM,6:13:00 PM,train
1379,72,$176.00 ,10/20/19,NYC,Philadelphia,1:00:00 PM,2:12:00 PM,train
1380,72,$198.00 ,10/20/19,NYC,Philadelphia,3:00:00 PM,4:12:00 PM,train
1381,72,$176.00 ,10/20/19,NYC,Philadelphia,7:00:00 PM,8:12:00 PM,train
1382,71,$198.00 ,10/20/19,NYC,Philadelphia,4:00:00 PM,5:11:00 PM,train
1383,130,$5.00 ,10/31/19,Philadelphia,NYC,9:00:00 AM,11:10:00 AM,bus
1384,130,$5.00 ,10/31/19,Philadelphia,NYC,10:00:00 AM,12:10:00 PM,bus
1385,130,$5.00 ,10/31/19,Philadelphia,NYC,5:10:00 PM,7:20:00 PM,bus
1386,110,$10.00 ,10/31/19,Philadelphia,NYC,8:15:00 AM,10:05:00 AM,bus
1387,90,$49.00 ,10/31/19,Philadelphia,NYC,10:40:00 AM,12:10:00 PM,train
1388,130,$5.00 ,10/31/19,Philadelphia,NYC,8:00:00 AM,10:10:00 AM,bus
1389,130,$5.00 ,10/31/19,Philadelphia,NYC,11:05:00 AM,1:15:00 PM,bus
1390,130,$5.00 ,10/31/19,Philadelphia,NYC,12:20:00 PM,2:30:00 PM,bus
1391,110,$10.00 ,10/31/19,Philadelphia,NYC,10:00:00 AM,11:50:00 AM,bus
1392,90,$49.00 ,10/31/19,Philadelphia,NYC,8:30:00 AM,10:00:00 AM,train
1393,130,$5.00 ,10/31/19,Philadelphia,NYC,7:00:00 AM,9:10:00 AM,bus
1394,130,$5.00 ,10/31/19,Philadelphia,NYC,2:15:00 PM,4:25:00 PM,bus
1395,130,$5.00 ,10/31/19,Philadelphia,NYC,1:20:00 PM,3:30:00 PM,bus
1396,110,$10.00 ,10/31/19,Philadelphia,NYC,11:00:00 AM,12:50:00 PM,bus
1397,84,$49.00 ,10/31/19,Philadelphia,NYC,9:20:00 AM,10:44:00 AM,train
1398,120,$5.00 ,10/31/19,Philadelphia,NYC,10:10:00 AM,12:10:00 PM,bus
1399,130,$5.00 ,10/31/19,Philadelphia,NYC,2:35:00 PM,4:45:00 PM,bus
1400,130,$5.00 ,10/31/19,Philadelphia,NYC,6:15:00 PM,8:25:00 PM,bus
1401,109,$10.00 ,10/31/19,Philadelphia,NYC,12:01:00 PM,1:50:00 PM,bus
1402,83,$49.00 ,10/31/19,Philadelphia,NYC,7:40:00 PM,9:03:00 PM,train
1403,120,$5.00 ,10/31/19,Philadelphia,NYC,9:10:00 AM,11:10:00 AM,bus
1404,120,$5.00 ,10/31/19,Philadelphia,NYC,5:20:00 PM,7:20:00 PM,bus
1405,130,$5.00 ,10/31/19,Philadelphia,NYC,6:00:00 AM,8:10:00 AM,bus
1406,110,$12.00 ,10/31/19,Philadelphia,NYC,7:00:00 AM,8:50:00 AM,bus
1407,90,$61.00 ,10/31/19,Philadelphia,NYC,5:00:00 PM,6:30:00 PM,train
1408,120,$5.00 ,10/31/19,Philadelphia,NYC,8:10:00 AM,10:10:00 AM,bus
1409,130,$5.00 ,10/31/19,Philadelphia,NYC,4:00:00 PM,6:10:00 PM,bus
1410,130,$5.00 ,10/31/19,Philadelphia,NYC,3:05:00 PM,5:15:00 PM,bus
1411,110,$10.00 ,10/31/19,Philadelphia,NYC,1:30:00 PM,3:20:00 PM,bus
1412,91,$49.00 ,10/31/19,Philadelphia,NYC,12:05:00 PM,1:36:00 PM,train
1413,120,$5.00 ,10/31/19,Philadelphia,NYC,11:15:00 AM,1:15:00 PM,bus
1414,120,$5.00 ,10/31/19,Philadelphia,NYC,12:30:00 PM,2:30:00 PM,bus
1415,120,$5.00 ,10/31/19,Philadelphia,NYC,7:10:00 AM,9:10:00 AM,bus
1416,110,$10.00 ,10/31/19,Philadelphia,NYC,3:30:00 PM,5:20:00 PM,bus
1417,85,$49.00 ,10/31/19,Philadelphia,NYC,11:15:00 AM,12:40:00 PM,train
1418,130,$5.00 ,10/31/19,Philadelphia,NYC,7:10:00 PM,9:20:00 PM,bus
1419,120,$5.00 ,10/31/19,Philadelphia,NYC,6:25:00 PM,8:25:00 PM,bus
1420,120,$5.00 ,10/31/19,Philadelphia,NYC,4:10:00 PM,6:10:00 PM,bus
1421,110,$11.00 ,10/31/19,Philadelphia,NYC,6:00:00 AM,7:50:00 AM,bus
1422,91,$49.00 ,10/31/19,Philadelphia,NYC,3:25:00 PM,4:56:00 PM,train
1423,120,$5.00 ,10/31/19,Philadelphia,NYC,1:30:00 PM,3:30:00 PM,bus
1424,120,$5.00 ,10/31/19,Philadelphia,NYC,2:25:00 PM,4:25:00 PM,bus
1425,120,$5.00 ,10/31/19,Philadelphia,NYC,2:45:00 PM,4:45:00 PM,bus
1426,110,$10.00 ,10/31/19,Philadelphia,NYC,2:30:00 PM,4:20:00 PM,bus
1427,85,$49.00 ,10/31/19,Philadelphia,NYC,1:05:00 PM,2:30:00 PM,train
1428,120,$5.00 ,10/31/19,Philadelphia,NYC,6:10:00 AM,8:10:00 AM,bus
1429,120,$15.00 ,10/31/19,Philadelphia,NYC,5:20:00 AM,7:20:00 AM,bus
1430,120,$5.00 ,10/31/19,Philadelphia,NYC,3:15:00 PM,5:15:00 PM,bus
1431,110,$10.00 ,10/31/19,Philadelphia,NYC,5:00:00 PM,6:50:00 PM,bus
1432,90,$49.00 ,10/31/19,Philadelphia,NYC,7:00:00 AM,8:30:00 AM,train
1433,120,$5.00 ,10/31/19,Philadelphia,NYC,7:20:00 PM,9:20:00 PM,bus
1434,120,$15.00 ,10/31/19,Philadelphia,NYC,3:20:00 AM,5:20:00 AM,bus
1435,120,$15.00 ,10/31/19,Philadelphia,NYC,2:00:00 AM,4:00:00 AM,bus
1436,120,$10.00 ,10/31/19,Philadelphia,NYC,9:30:00 AM,11:30:00 AM,bus
1437,82,$49.00 ,10/31/19,Philadelphia,NYC,5:36:00 PM,6:58:00 PM,train
1438,130,$5.00 ,10/31/19,Philadelphia,NYC,9:00:00 PM,11:10:00 PM,bus
1439,110,$10.00 ,10/31/19,Philadelphia,NYC,7:30:00 PM,9:20:00 PM,bus
1440,120,$9.00 ,10/31/19,Philadelphia,NYC,11:00:00 AM,1:00:00 PM,bus
1441,130,$5.00 ,10/31/19,Philadelphia,NYC,11:10:00 PM,1:20:00 AM,bus
1442,85,$61.00 ,10/31/19,Philadelphia,NYC,5:59:00 PM,7:24:00 PM,train
1443,120,$12.00 ,10/31/19,Philadelphia,NYC,8:00:00 AM,10:00:00 AM,bus
1444,120,$12.00 ,10/31/19,Philadelphia,NYC,10:00:00 AM,12:00:00 PM,bus
1445,120,$5.00 ,10/31/19,Philadelphia,NYC,9:10:00 PM,11:10:00 PM,bus
1446,120,$5.00 ,10/31/19,Philadelphia,NYC,11:20:00 PM,1:20:00 AM,bus
1447,96,$49.00 ,10/31/19,Philadelphia,NYC,5:18:00 PM,6:54:00 PM,train
1448,120,$10.00 ,10/31/19,Philadelphia,NYC,12:30:00 PM,2:30:00 PM,bus
1449,119,$10.00 ,10/31/19,Philadelphia,NYC,12:01:00 PM,2:00:00 PM,bus
1450,129,$9.00 ,10/31/19,Philadelphia,NYC,12:01:00 PM,2:10:00 PM,bus
1451,130,$9.00 ,10/31/19,Philadelphia,NYC,9:00:00 AM,11:10:00 AM,bus
1452,81,$49.00 ,10/31/19,Philadelphia,NYC,8:50:00 AM,10:11:00 AM,train
1453,120,$8.00 ,10/31/19,Philadelphia,NYC,8:00:00 AM,10:00:00 AM,bus
1454,120,$12.00 ,10/31/19,Philadelphia,NYC,12:00:00 PM,2:00:00 PM,bus
1455,110,$10.00 ,10/31/19,Philadelphia,NYC,6:00:00 PM,7:50:00 PM,bus
1456,120,$12.00 ,10/31/19,Philadelphia,NYC,9:00:00 AM,11:00:00 AM,bus
1457,81,$49.00 ,10/31/19,Philadelphia,NYC,8:05:00 AM,9:26:00 AM,train
1458,120,$12.00 ,10/31/19,Philadelphia,NYC,8:00:00 AM,10:00:00 AM,bus
1459,120,$12.00 ,10/31/19,Philadelphia,NYC,10:00:00 AM,12:00:00 PM,bus
1460,120,$10.00 ,10/31/19,Philadelphia,NYC,5:00:00 PM,7:00:00 PM,bus
1461,120,$12.00 ,10/31/19,Philadelphia,NYC,7:00:00 AM,9:00:00 AM,bus
1462,89,$49.00 ,10/31/19,Philadelphia,NYC,6:46:00 AM,8:15:00 AM,train
1463,120,$10.00 ,10/31/19,Philadelphia,NYC,3:15:00 PM,5:15:00 PM,bus
1464,120,$10.00 ,10/31/19,Philadelphia,NYC,2:30:00 PM,4:30:00 PM,bus
1465,120,$9.00 ,10/31/19,Philadelphia,NYC,2:05:00 AM,4:05:00 AM,bus
1466,120,$12.00 ,10/31/19,Philadelphia,NYC,2:00:00 PM,4:00:00 PM,bus
1467,80,$49.00 ,10/31/19,Philadelphia,NYC,10:55:00 AM,12:15:00 PM,train
1468,120,$12.00 ,10/31/19,Philadelphia,NYC,1:00:00 PM,3:00:00 PM,bus
1469,120,$12.00 ,10/31/19,Philadelphia,NYC,3:00:00 PM,5:00:00 PM,bus
1470,130,$8.00 ,10/31/19,Philadelphia,NYC,10:00:00 AM,12:10:00 PM,bus
1471,120,$10.00 ,10/31/19,Philadelphia,NYC,7:30:00 PM,9:30:00 PM,bus
1472,80,$49.00 ,10/31/19,Philadelphia,NYC,9:45:00 AM,11:05:00 AM,train
1473,119,$10.00 ,10/31/19,Philadelphia,NYC,10:00:00 PM,11:59:00 PM,bus
1474,120,$12.00 ,10/31/19,Philadelphia,NYC,6:30:00 AM,8:30:00 AM,bus
1475,120,$8.00 ,10/31/19,Philadelphia,NYC,7:00:00 PM,9:00:00 PM,bus
1476,120,$8.00 ,10/31/19,Philadelphia,NYC,4:05:00 AM,6:05:00 AM,bus
1477,80,$49.00 ,10/31/19,Philadelphia,NYC,11:55:00 AM,1:15:00 PM,train
1478,130,$8.00 ,10/31/19,Philadelphia,NYC,2:00:00 PM,4:10:00 PM,bus
1479,120,$12.00 ,10/31/19,Philadelphia,NYC,4:00:00 PM,6:00:00 PM,bus
1480,120,$8.00 ,10/31/19,Philadelphia,NYC,9:55:00 PM,11:55:00 PM,bus
1481,120,$8.00 ,10/31/19,Philadelphia,NYC,11:45:00 PM,1:45:00 AM,bus
1482,86,$49.00 ,10/31/19,Philadelphia,NYC,5:14:00 AM,6:40:00 AM,train
1483,150,$10.00 ,10/31/19,Philadelphia,NYC,7:00:00 AM,9:30:00 AM,bus
1484,140,$8.00 ,10/31/19,Philadelphia,NYC,5:00:00 PM,7:20:00 PM,bus
1485,130,$8.00 ,10/31/19,Philadelphia,NYC,6:30:00 AM,8:40:00 AM,bus
1486,130,$8.00 ,10/31/19,Philadelphia,NYC,6:00:00 PM,8:10:00 PM,bus
1487,82,$49.00 ,10/31/19,Philadelphia,NYC,6:50:00 PM,8:12:00 PM,train
1488,120,$12.00 ,10/31/19,Philadelphia,NYC,5:00:00 PM,7:00:00 PM,bus
1489,140,$8.00 ,10/31/19,Philadelphia,NYC,7:15:00 AM,9:35:00 AM,bus
1490,120,$12.00 ,10/31/19,Philadelphia,NYC,10:00:00 PM,12:00:00 AM,bus
1491,120,$12.00 ,10/31/19,Philadelphia,NYC,11:00:00 PM,1:00:00 AM,bus
1492,81,$49.00 ,10/31/19,Philadelphia,NYC,2:05:00 PM,3:26:00 PM,train
1493,120,$12.00 ,10/31/19,Philadelphia,NYC,6:00:00 PM,8:00:00 PM,bus
1494,140,$8.00 ,10/31/19,Philadelphia,NYC,3:00:00 PM,5:20:00 PM,bus
1495,120,$12.00 ,10/31/19,Philadelphia,NYC,7:00:00 PM,9:00:00 PM,bus
1496,120,$12.00 ,10/31/19,Philadelphia,NYC,8:30:00 PM,10:30:00 PM,bus
1497,82,$49.00 ,10/31/19,Philadelphia,NYC,7:08:00 AM,8:30:00 AM,train
1498,150,$8.00 ,10/31/19,Philadelphia,NYC,4:00:00 PM,6:30:00 PM,bus
1499,150,$10.00 ,10/31/19,Philadelphia,NYC,6:00:00 PM,8:30:00 PM,bus
1500,180,$9.00 ,10/31/19,Philadelphia,NYC,5:05:00 PM,8:05:00 PM,bus
1501,90,$49.00 ,10/31/19,Philadelphia,NYC,10:28:00 PM,11:58:00 PM,train
1502,77,$49.00 ,10/31/19,Philadelphia,NYC,7:27:00 AM,8:44:00 AM,train
1503,85,$61.00 ,10/31/19,Philadelphia,NYC,3:59:00 PM,5:24:00 PM,train
1504,101,$49.00 ,10/31/19,Philadelphia,NYC,11:44:00 PM,1:25:00 AM,train
1505,180,$8.00 ,10/31/19,Philadelphia,NYC,1:45:00 PM,4:45:00 PM,bus
1506,80,$61.00 ,10/31/19,Philadelphia,NYC,10:01:00 AM,11:21:00 AM,train
1507,84,$61.00 ,10/31/19,Philadelphia,NYC,9:13:00 PM,10:37:00 PM,train
1508,81,$49.00 ,10/31/19,Philadelphia,NYC,6:54:00 AM,8:15:00 AM,train
1509,89,$61.00 ,10/31/19,Philadelphia,NYC,3:01:00 PM,4:30:00 PM,train
1510,94,$120.00 ,10/31/19,Philadelphia,NYC,7:04:00 PM,8:38:00 PM,train
1511,99,$61.00 ,10/31/19,Philadelphia,NYC,7:02:00 PM,8:41:00 PM,train
1512,82,$61.00 ,10/31/19,Philadelphia,NYC,1:58:00 PM,3:20:00 PM,train
1513,95,$61.00 ,10/31/19,Philadelphia,NYC,8:01:00 PM,9:36:00 PM,train
1514,77,$135.00 ,10/31/19,Philadelphia,NYC,5:35:00 PM,6:52:00 PM,train
1515,77,$115.00 ,10/31/19,Philadelphia,NYC,8:35:00 PM,9:52:00 PM,train
1516,76,$135.00 ,10/31/19,Philadelphia,NYC,6:34:00 PM,7:50:00 PM,train
1517,74,$115.00 ,10/31/19,Philadelphia,NYC,1:32:00 PM,2:46:00 PM,train
1518,74,$115.00 ,10/31/19,Philadelphia,NYC,2:32:00 PM,3:46:00 PM,train
1519,74,$115.00 ,10/31/19,Philadelphia,NYC,7:38:00 AM,8:52:00 AM,train
1520,72,$115.00 ,10/31/19,Philadelphia,NYC,12:38:00 PM,1:50:00 PM,train
1521,71,$115.00 ,10/31/19,Philadelphia,NYC,11:38:00 AM,12:49:00 PM,train
1522,75,$115.00 ,10/31/19,Philadelphia,NYC,9:35:00 PM,10:50:00 PM,train
1523,74,$156.00 ,10/31/19,Philadelphia,NYC,3:33:00 PM,4:47:00 PM,train
1524,71,$115.00 ,10/31/19,Philadelphia,NYC,10:38:00 AM,11:49:00 AM,train
1525,73,$198.00 ,10/31/19,Philadelphia,NYC,4:36:00 PM,5:49:00 PM,train
1526,70,$115.00 ,10/31/19,Philadelphia,NYC,9:38:00 AM,10:48:00 AM,train
1527,71,$115.00 ,10/31/19,Philadelphia,NYC,8:38:00 AM,9:49:00 AM,train
1528,73,$115.00 ,10/31/19,Philadelphia,NYC,6:34:00 AM,7:47:00 AM,train
1529,75,$135.00 ,10/31/19,Philadelphia,NYC,7:34:00 PM,8:49:00 PM,train
1530,110,$10.00 ,10/27/19,NYC,Philadelphia,5:00:00 PM,6:50:00 PM,bus
1531,135,$5.00 ,10/27/19,NYC,Philadelphia,2:00:00 AM,4:15:00 AM,bus
1532,110,$10.00 ,10/27/19,NYC,Philadelphia,10:00:00 AM,11:50:00 AM,bus
1533,120,$12.00 ,10/27/19,NYC,Philadelphia,8:45:00 AM,10:45:00 AM,bus
1534,80,$55.00 ,10/27/19,NYC,Philadelphia,7:00:00 AM,8:20:00 AM,train
1535,110,$10.00 ,10/27/19,NYC,Philadelphia,8:30:00 AM,10:20:00 AM,bus
1536,109,$10.00 ,10/27/19,NYC,Philadelphia,12:01:00 PM,1:50:00 PM,bus
1537,110,$10.00 ,10/27/19,NYC,Philadelphia,4:00:00 PM,5:50:00 PM,bus
1538,100,$15.00 ,10/27/19,NYC,Philadelphia,2:35:00 PM,4:15:00 PM,bus
1539,88,$55.00 ,10/27/19,NYC,Philadelphia,10:05:00 PM,11:33:00 PM,train
1540,110,$10.00 ,10/27/19,NYC,Philadelphia,7:30:00 AM,9:20:00 AM,bus
1541,110,$10.00 ,10/27/19,NYC,Philadelphia,1:30:00 PM,3:20:00 PM,bus
1542,110,$10.00 ,10/27/19,NYC,Philadelphia,2:30:00 PM,4:20:00 PM,bus
1543,119,$12.00 ,10/27/19,NYC,Philadelphia,12:01:00 PM,2:00:00 PM,bus
1544,87,$55.00 ,10/27/19,NYC,Philadelphia,11:09:00 PM,12:36:00 AM,train
1545,110,$10.00 ,10/27/19,NYC,Philadelphia,11:00:00 AM,12:50:00 PM,bus
1546,110,$10.00 ,10/27/19,NYC,Philadelphia,3:00:00 PM,4:50:00 PM,bus
1547,110,$10.00 ,10/27/19,NYC,Philadelphia,5:30:00 PM,7:20:00 PM,bus
1548,119,$12.00 ,10/27/19,NYC,Philadelphia,10:00:00 AM,11:59:00 AM,bus
1549,82,$55.00 ,10/27/19,NYC,Philadelphia,11:58:00 PM,1:20:00 AM,train
1550,110,$10.00 ,10/27/19,NYC,Philadelphia,4:30:00 PM,6:20:00 PM,bus
1551,110,$10.00 ,10/27/19,NYC,Philadelphia,6:30:00 AM,8:20:00 AM,bus
1552,110,$10.00 ,10/27/19,NYC,Philadelphia,6:30:00 PM,8:20:00 PM,bus
1553,130,$13.00 ,10/27/19,NYC,Philadelphia,5:00:00 PM,7:10:00 PM,bus
1554,79,$61.00 ,10/27/19,NYC,Philadelphia,5:17:00 PM,6:36:00 PM,train
1555,110,$10.00 ,10/27/19,NYC,Philadelphia,7:30:00 PM,9:20:00 PM,bus
1556,120,$13.00 ,10/27/19,NYC,Philadelphia,3:00:00 PM,5:00:00 PM,bus
1557,120,$12.00 ,10/27/19,NYC,Philadelphia,2:00:00 PM,4:00:00 PM,bus
1558,110,$10.00 ,10/27/19,NYC,Philadelphia,8:00:00 PM,9:50:00 PM,bus
1559,87,$55.00 ,10/27/19,NYC,Philadelphia,3:00:00 AM,4:27:00 AM,train
1560,110,$10.00 ,10/27/19,NYC,Philadelphia,9:30:00 PM,11:20:00 PM,bus
1561,120,$12.00 ,10/27/19,NYC,Philadelphia,8:00:00 AM,10:00:00 AM,bus
1562,130,$13.00 ,10/27/19,NYC,Philadelphia,4:00:00 PM,6:10:00 PM,bus
1563,130,$12.00 ,10/27/19,NYC,Philadelphia,11:00:00 AM,1:10:00 PM,bus
1564,86,$61.00 ,10/27/19,NYC,Philadelphia,9:09:00 AM,10:35:00 AM,train
1565,120,$12.00 ,10/27/19,NYC,Philadelphia,10:15:00 AM,12:15:00 PM,bus
1566,110,$10.00 ,10/27/19,NYC,Philadelphia,6:00:00 PM,7:50:00 PM,bus
1567,120,$12.00 ,10/27/19,NYC,Philadelphia,4:45:00 PM,6:45:00 PM,bus
1568,130,$12.00 ,10/27/19,NYC,Philadelphia,1:00:00 PM,3:10:00 PM,bus
1569,82,$61.00 ,10/27/19,NYC,Philadelphia,7:53:00 PM,9:15:00 PM,train
1570,130,$12.00 ,10/27/19,NYC,Philadelphia,9:00:00 AM,11:10:00 AM,bus
1571,120,$12.00 ,10/27/19,NYC,Philadelphia,5:15:00 PM,7:15:00 PM,bus
1572,120,$14.00 ,10/27/19,NYC,Philadelphia,8:45:00 PM,10:45:00 PM,bus
1573,120,$12.00 ,10/27/19,NYC,Philadelphia,6:00:00 PM,8:00:00 PM,bus
1574,83,$61.00 ,10/27/19,NYC,Philadelphia,10:52:00 AM,12:15:00 PM,train
1575,125,$12.00 ,10/27/19,NYC,Philadelphia,2:45:00 AM,4:50:00 AM,bus
1576,120,$12.00 ,10/27/19,NYC,Philadelphia,12:15:00 PM,2:15:00 PM,bus
1577,120,$14.00 ,10/27/19,NYC,Philadelphia,10:45:00 AM,12:45:00 PM,bus
1578,120,$14.00 ,10/27/19,NYC,Philadelphia,11:45:00 AM,1:45:00 PM,bus
1579,84,$61.00 ,10/27/19,NYC,Philadelphia,12:55:00 PM,2:19:00 PM,train
1580,120,$13.00 ,10/27/19,NYC,Philadelphia,7:00:00 PM,9:00:00 PM,bus
1581,120,$14.00 ,10/27/19,NYC,Philadelphia,12:45:00 PM,2:45:00 PM,bus
1582,120,$12.00 ,10/27/19,NYC,Philadelphia,7:15:00 AM,9:15:00 AM,bus
